Tags,SeqName,Description,Length,#Hits,e-Value,sim mean,#GO,GO IDs,GO Names,Enzyme Codes,Enzyme Names
"[BLASTED, MAPPED, ANNOTATED]",pak_c5975_g1_i1,PUP5_ARATH ame: Full=Probable purine permease 5 Short= 5,336,2,1.35E-52,69,3,C:GO:0016021; F:GO:0005345; P:GO:0006863,C:integral component of membrane; F:purine nucleobase transmembrane transporter activity; P:purine nucleobase transport,,
"[BLASTED, MAPPED, ANNOTATED]",pak_c5757_g1_i1,TCMG_STRGA ame: Full=Tetracenomycin polyketide synthesis hydroxylase,223,2,6.91E-04,69.5,1,P:GO:0008152,P:metabolic process,,
"[BLASTED, MAPPED, ANNOTATED]",pak_c4228_g1_i1,RUMI_DROME ame: Full=O-glucosyltransferase rumi Flags: Precursor,1581,2,2.27E-20,43,3,P:GO:0050794; P:GO:0044699; P:GO:0009987,P:regulation of cellular process; P:single-organism process; P:cellular process,,
"[BLASTED, MAPPED, ANNOTATED]",pak_c6035_g1_i1,SIPL1_ARATH ame: Full=Signal peptide peptidase-like 1 Short= 1,356,2,5.95E-12,85,10,C:GO:0005802; P:GO:0033619; C:GO:0030660; C:GO:0071556; C:GO:0071458; P:GO:0006465; C:GO:0010008; F:GO:0042500; C:GO:0005765; C:GO:0005886,"C:trans-Golgi network; P:membrane protein proteolysis; C:Golgi-associated vesicle membrane; C:integral component of lumenal side of endoplasmic reticulum membrane; C:integral component of cytoplasmic side of endoplasmic reticulum membrane; P:signal peptide processing; C:endosome membrane; F:aspartic endopeptidase activity, intramembrane cleaving; C:lysosomal membrane; C:plasma membrane",EC:3.4.23,Acting on peptide bonds (peptidases)
"[BLASTED, MAPPED, ANNOTATED]",pak_c5824_g1_i1,MED28_ARATH ame: Full=Mediator of RNA polymerase II transcription subunit 28,371,2,1.32E-20,61,2,C:GO:0016592; P:GO:1900055,C:mediator complex; P:regulation of leaf senescence,,
"[BLASTED, MAPPED, ANNOTATED]",pak_c5729_g1_i1,"GALS2_ARATH ame: Full=Galactan beta-1,4-galactosyltransferase GALS2 ame: Full=Beta-1,4-galactan synthase ame: Full=Galactan synthase 2",503,2,2.12E-10,73.5,3,C:GO:0016020; C:GO:0005773; P:GO:0042546,C:membrane; C:vacuole; P:cell wall biogenesis,,
"[BLASTED, MAPPED, ANNOTATED]",pak_c6051_g1_i1,SIN2_ARATH ame: Full=Short integuments mitochondrial ame: Full=DAR GTPase 1 Flags: Precursor,242,2,3.87E-33,80.5,5,F:GO:0005525; C:GO:0009507; F:GO:0003924; C:GO:0005739; P:GO:0042254,F:GTP binding; C:chloroplast; F:GTPase activity; C:mitochondrion; P:ribosome biogenesis,EC:3.6.1.15,Nucleoside-triphosphate phosphatase
"[BLASTED, MAPPED, ANNOTATED]",pak_c4265_g1_i1,RFA1C_ORYSJ ame: Full=Replication A 70 kDa DNA-binding subunit C Short= 70c ame: Full=Replication factor A 1C ame: Full=Replication A 1C,372,2,1.42E-06,53,2,F:GO:0005488; P:GO:0006259,F:binding; P:DNA metabolic process,,
"[BLASTED, MAPPED, ANNOTATED]",pak_c6349_g1_i1,ORR21_ORYSJ ame: Full=Two-component response regulator ORR21 ame: Full= 1,242,2,5.17E-13,68,1,P:GO:0007165,P:signal transduction,,
"[BLASTED, MAPPED, ANNOTATED]",pak_c4273_g1_i1,Y1801_ARATH ame: Full=MAPK kinase substrate At1g80180,637,2,1.23E-15,53,1,C:GO:0044464,C:cell part,,
"[BLASTED, MAPPED, ANNOTATED]",pak_c6394_g1_i1,ARID2_ARATH ame: Full=AT-rich interactive domain-containing 2 Short=ARID domain-containing 2 ame: Full=ARID and ELM2 domain-containing 2,259,2,1.26E-15,60.5,7,C:GO:0048555; P:GO:0048235; P:GO:0010628; C:GO:0000118; C:GO:0048556; P:GO:0016575; C:GO:0005773,C:generative cell nucleus; P:pollen sperm cell differentiation; P:positive regulation of gene expression; C:histone deacetylase complex; C:microsporocyte nucleus; P:histone deacetylation; C:vacuole,,
"[BLASTED, MAPPED, ANNOTATED]",pak_c4321_g1_i1,IQD31_ARATH ame: Full= IQ-DOMAIN 31,230,2,9.34E-08,58,6,C:GO:0005634; P:GO:0009737; C:GO:0009941; C:GO:0005829; C:GO:0005875; C:GO:0005886,C:nucleus; P:response to abscisic acid; C:chloroplast envelope; C:cytosol; C:microtubule associated complex; C:plasma membrane,,
"[BLASTED, MAPPED, ANNOTATED]",pak_c4323_g1_i1,GAUT8_ARATH ame: Full=Galacturonosyltransferase 8 ame: Full=Glycosyltransferase QUASIMODO1,360,2,9.46E-43,78,11,C:GO:0005802; F:GO:0047262; C:GO:0005768; C:GO:0005739; C:GO:0016021; C:GO:0000139; P:GO:0007155; P:GO:0005982; P:GO:0005985; P:GO:0010289; P:GO:0009117,C:trans-Golgi network; F:polygalacturonate 4-alpha-galacturonosyltransferase activity; C:endosome; C:mitochondrion; C:integral component of membrane; C:Golgi membrane; P:cell adhesion; P:starch metabolic process; P:sucrose metabolic process; P:homogalacturonan biosynthetic process; P:nucleotide metabolic process,EC:2.4.1.43,Polygalacturonate 4-alpha-galacturonosyltransferase
"[BLASTED, MAPPED, ANNOTATED]",pak_c6456_g1_i1,SSL6_ARATH ame: Full= STRICTOSIDINE SYNTHASE-LIKE 6 Short= 6 Flags: Precursor,259,2,1.67E-04,72,15,F:GO:0016788; F:GO:0016844; P:GO:0009611; P:GO:0009753; C:GO:0005783; P:GO:0009620; P:GO:0009751; P:GO:0042432; C:GO:0005576; P:GO:0009615; P:GO:0009723; P:GO:0009821; C:GO:0009507; C:GO:0016020; P:GO:0016114,"F:hydrolase activity, acting on ester bonds; F:strictosidine synthase activity; P:response to wounding; P:response to jasmonic acid; C:endoplasmic reticulum; P:response to fungus; P:response to salicylic acid; P:indole biosynthetic process; C:extracellular region; P:response to virus; P:response to ethylene; P:alkaloid biosynthetic process; C:chloroplast; C:membrane; P:terpenoid biosynthetic process",EC:4.3.3.2,Strictosidine synthase
"[BLASTED, MAPPED, ANNOTATED]",pak_c6433_g1_i1,NDC1_ARATH ame: Full=Alternative NAD(P)H-ubiquinone oxidoreductase chloroplastic mitochondrial ame: Full=Alternative NADH dehydrogenase NDC1 ame: Full=Demethylphylloquinone reductase NDC1 ame: Full=NADH:ubiquinone reductase (non-electrogenic) NDC1 Flags: Precursor,211,2,1.77E-17,80,3,F:GO:0016491; P:GO:0042372; P:GO:0055114,F:oxidoreductase activity; P:phylloquinone biosynthetic process; P:oxidation-reduction process,,
"[BLASTED, MAPPED, ANNOTATED]",pak_c4328_g1_i1,BCHA1_ARATH ame: Full= SPIRRIG ame: Full=BEACH domain-containing A1 ame: Full=BEACH-domain homolog A1,207,2,3.27E-26,79,12,C:GO:0005634; P:GO:0071472; C:GO:0009507; F:GO:0005515; P:GO:0009737; P:GO:0009825; P:GO:0007033; P:GO:0007165; P:GO:0033962; C:GO:0000932; P:GO:0010090; P:GO:1904580,C:nucleus; P:cellular response to salt stress; C:chloroplast; F:protein binding; P:response to abscisic acid; P:multidimensional cell growth; P:vacuole organization; P:signal transduction; P:cytoplasmic mRNA processing body assembly; C:P-body; P:trichome morphogenesis; P:regulation of intracellular mRNA localization,,
"[BLASTED, MAPPED, ANNOTATED]",pak_c4328_g2_i1,BCHA1_ARATH ame: Full= SPIRRIG ame: Full=BEACH domain-containing A1 ame: Full=BEACH-domain homolog A1,351,2,2.31E-15,83,12,C:GO:0005634; P:GO:0071472; C:GO:0009507; F:GO:0005515; P:GO:0009737; P:GO:0009825; P:GO:0007033; P:GO:0007165; P:GO:0033962; C:GO:0000932; P:GO:0010090; P:GO:1904580,C:nucleus; P:cellular response to salt stress; C:chloroplast; F:protein binding; P:response to abscisic acid; P:multidimensional cell growth; P:vacuole organization; P:signal transduction; P:cytoplasmic mRNA processing body assembly; C:P-body; P:trichome morphogenesis; P:regulation of intracellular mRNA localization,,
"[BLASTED, MAPPED, ANNOTATED]",pak_c4415_g1_i1,MEX1_ARATH ame: Full=Maltose excess chloroplastic ame: Full=Root cap 1 Flags: Precursor,213,2,2.98E-29,87.5,10,P:GO:0000023; C:GO:0009706; P:GO:0009629; P:GO:0007154; P:GO:0007275; C:GO:0016021; F:GO:0005363; P:GO:0005983; P:GO:0015768; P:GO:0009624,P:maltose metabolic process; C:chloroplast inner membrane; P:response to gravity; P:cell communication; P:multicellular organism development; C:integral component of membrane; F:maltose transmembrane transporter activity; P:starch catabolic process; P:maltose transport; P:response to nematode,,
"[BLASTED, MAPPED, ANNOTATED]",pak_c4457_g2_i1,DI3L2_ARATH ame: Full=DIS3-like exonuclease 2 ame: Full= SUPPRESSOR OF VARICOSE,423,2,5.80E-18,62,8,C:GO:0043229; P:GO:0016072; P:GO:0051252; F:GO:0004540; C:GO:0044444; F:GO:0005488; P:GO:0006402; C:GO:0000178,C:intracellular organelle; P:rRNA metabolic process; P:regulation of RNA metabolic process; F:ribonuclease activity; C:cytoplasmic part; F:binding; P:mRNA catabolic process; C:exosome (RNase complex),,
"[BLASTED, MAPPED, ANNOTATED]",pak_c4469_g1_i1,MYOB7_ARATH ame: Full=Myosin-binding 7,297,2,1.42E-30,67.5,5,C:GO:0005634; C:GO:0016459; C:GO:0016021; F:GO:0017022; C:GO:0030133,C:nucleus; C:myosin complex; C:integral component of membrane; F:myosin binding; C:transport vesicle,,
"[BLASTED, MAPPED, ANNOTATED]",pak_c4560_g1_i1,DCYD2_ARATH ame: Full=D-cysteine desulfhydrase mitochondrial ame: Full= -CDes1 Short=D-CDes1 Flags: Precursor,213,2,3.41E-13,68.5,3,F:GO:0080146; F:GO:0019148; P:GO:0009093,F:L-cysteine desulfhydrase activity; F:D-cysteine desulfhydrase activity; P:cysteine catabolic process,EC:4.4.1.15; EC:4.4.1.1,D-cysteine desulfhydrase; Cystathionine gamma-lyase
"[BLASTED, MAPPED, ANNOTATED]",pak_c4601_g1_i1,BCHA1_ARATH ame: Full= SPIRRIG ame: Full=BEACH domain-containing A1 ame: Full=BEACH-domain homolog A1,342,2,1.12E-41,71.5,12,C:GO:0005634; P:GO:0071472; C:GO:0009507; F:GO:0005515; P:GO:0009737; P:GO:0009825; P:GO:0007033; P:GO:0007165; P:GO:0033962; C:GO:0000932; P:GO:0010090; P:GO:1904580,C:nucleus; P:cellular response to salt stress; C:chloroplast; F:protein binding; P:response to abscisic acid; P:multidimensional cell growth; P:vacuole organization; P:signal transduction; P:cytoplasmic mRNA processing body assembly; C:P-body; P:trichome morphogenesis; P:regulation of intracellular mRNA localization,,
"[BLASTED, MAPPED, ANNOTATED]",pak_c4619_g1_i1,TGT1_ARATH ame: Full=Trihelix transcription factor GT-1 ame: Full=Trihelix DNA-binding GT-1,330,2,5.79E-46,78.5,7,C:GO:0005634; C:GO:0005667; F:GO:0003700; F:GO:0042802; P:GO:0006355; F:GO:0043565; P:GO:0006355,"C:nucleus; C:transcription factor complex; F:transcription factor activity, sequence-specific DNA binding; F:identical protein binding; P:regulation of transcription, DNA-templated; F:sequence-specific DNA binding; P:regulation of transcription, DNA-templated",,
"[BLASTED, MAPPED, ANNOTATED]",pak_c4619_g1_i2,TGT1_ARATH ame: Full=Trihelix transcription factor GT-1 ame: Full=Trihelix DNA-binding GT-1,345,2,2.40E-43,75,7,C:GO:0005634; C:GO:0005667; F:GO:0003700; F:GO:0042802; P:GO:0006355; F:GO:0043565; P:GO:0006355,"C:nucleus; C:transcription factor complex; F:transcription factor activity, sequence-specific DNA binding; F:identical protein binding; P:regulation of transcription, DNA-templated; F:sequence-specific DNA binding; P:regulation of transcription, DNA-templated",,
"[BLASTED, MAPPED, ANNOTATED]",pak_c4631_g1_i1,FRIG0_ARATH ame: Full=Inactive FRIGIDA,511,2,2.01E-29,71,9,C:GO:0005634; C:GO:0009507; F:GO:0042803; F:GO:0046982; P:GO:0048510; P:GO:0010228; P:GO:0010321; P:GO:0009910; P:GO:0010048,C:nucleus; C:chloroplast; F:protein homodimerization activity; F:protein heterodimerization activity; P:regulation of timing of transition from vegetative to reproductive phase; P:vegetative to reproductive phase transition of meristem; P:regulation of vegetative phase change; P:negative regulation of flower development; P:vernalization response,,
"[BLASTED, MAPPED, ANNOTATED]",pak_c4637_g1_i1,RAE1E_ARATH ame: Full=Ras-related RABE1e Short= 1e ame: Full=Ras-related Rab8E Short= ab8E,265,2,7.99E-08,92,7,F:GO:0005525; F:GO:0005515; P:GO:0007264; P:GO:0006904; C:GO:0000139; P:GO:0009306; C:GO:0005886,F:GTP binding; F:protein binding; P:small GTPase mediated signal transduction; P:vesicle docking involved in exocytosis; C:Golgi membrane; P:protein secretion; C:plasma membrane,,
[BLASTED],pak_c4646_g1_i1,GEML3_ARATH ame: Full= GEM 3,303,2,3.74E-13,68.5,,,,,
"[BLASTED, MAPPED, ANNOTATED]",pak_c4721_g1_i1,HCS1_ARATH ame: Full=Biotin-- ligase chloroplastic ame: Full=Holocarboxylase synthetase 1 Includes: ame: Full=Biotin--[methylcrotonoyl- -carboxylase] ligase Includes: ame: Full=Biotin--,315,2,2.87E-28,80,9,F:GO:0005524; P:GO:0042966; C:GO:0009507; P:GO:0006768; P:GO:0006464; C:GO:0005829; F:GO:0004078; F:GO:0004077; C:GO:0005576,F:ATP binding; P:biotin carboxyl carrier protein biosynthetic process; C:chloroplast; P:biotin metabolic process; P:cellular protein modification process; C:cytosol; F:biotin-[methylcrotonoyl-CoA-carboxylase] ligase activity; F:biotin-[acetyl-CoA-carboxylase] ligase activity; C:extracellular region,EC:6.3.4.11; EC:6.3.4.15,Biotin--[methylcrotonoyl-CoA-carboxylase] ligase; Biotin--[acetyl-CoA-carboxylase] ligase
"[BLASTED, MAPPED, ANNOTATED]",pak_c4831_g1_i1,GIP1_ARATH ame: Full=GBF-interacting 1,201,2,3.52E-12,74,20,C:GO:0009574; C:GO:0031021; C:GO:0008274; C:GO:0000923; C:GO:0061495; C:GO:0005640; F:GO:0043015; C:GO:0000776; P:GO:0034080; C:GO:0009524; C:GO:0005813; C:GO:0072686; C:GO:0045298; F:GO:0042393; C:GO:0005828; C:GO:0005739; P:GO:0033566; P:GO:0051417; P:GO:0051415; P:GO:0090307,"C:preprophase band; C:interphase microtubule organizing center; C:gamma-tubulin ring complex; C:equatorial microtubule organizing center; C:gamma-tubulin small complex, mitotic spindle pole body; C:nuclear outer membrane; F:gamma-tubulin binding; C:kinetochore; P:CENP-A containing nucleosome assembly; C:phragmoplast; C:centrosome; C:mitotic spindle; C:tubulin complex; F:histone binding; C:kinetochore microtubule; C:mitochondrion; P:gamma-tubulin complex localization; P:microtubule nucleation by spindle pole body; P:interphase microtubule nucleation by interphase microtubule organizing center; P:mitotic spindle assembly",,
"[BLASTED, MAPPED, ANNOTATED]",pak_c4861_g2_i1,SBT25_ARATH ame: Full=Subtilisin-like protease ame: Full=Subtilase subfamily 2 member 5 Short= ame: Full=Subtilisin-like serine protease 3 Short=At-SLP3 Flags: Precursor,398,2,2.01E-34,87,5,C:GO:0005618; C:GO:0016020; P:GO:0006508; F:GO:0004252; C:GO:0005576,C:cell wall; C:membrane; P:proteolysis; F:serine-type endopeptidase activity; C:extracellular region,EC:3.4.21,Acting on peptide bonds (peptidases)
"[BLASTED, MAPPED, ANNOTATED]",pak_c4903_g1_i1,NEMF_HUMAN ame: Full=Nuclear export mediator factor NEMF ame: Full=Antigen NY-CO-1 ame: Full=Serologically defined colon cancer antigen 1,320,2,7.59E-22,70,2,P:GO:0051168; C:GO:0005622,P:nuclear export; C:intracellular,,
"[BLASTED, MAPPED, ANNOTATED]",pak_c4989_g1_i1,MP3K2_ARATH ame: Full=Mitogen-activated kinase kinase kinase 9 Short=MAP kinase kinase kinase 9 ame: Full=MAPK ERK kinase kinase 2 Short= 2 ame: Full= SUPPRESSOR OF MKK1 MKK2 1,531,2,2.94E-11,73.5,20,P:GO:1902065; P:GO:0009651; P:GO:0009611; P:GO:0046777; P:GO:0009631; P:GO:0046686; P:GO:0007178; P:GO:0009069; C:GO:0005886; C:GO:0005634; F:GO:0003677; F:GO:0005524; P:GO:0000165; C:GO:0005768; P:GO:0010449; P:GO:0045087; F:GO:0004707; F:GO:0004709; P:GO:0031347; F:GO:0019900,P:response to L-glutamate; P:response to salt stress; P:response to wounding; P:protein autophosphorylation; P:cold acclimation; P:response to cadmium ion; P:transmembrane receptor protein serine/threonine kinase signaling pathway; P:serine family amino acid metabolic process; C:plasma membrane; C:nucleus; F:DNA binding; F:ATP binding; P:MAPK cascade; C:endosome; P:root meristem growth; P:innate immune response; F:MAP kinase activity; F:MAP kinase kinase kinase activity; P:regulation of defense response; F:kinase binding,EC:2.7.11.25; EC:2.7.11; EC:2.7.11.24,Mitogen-activated protein kinase kinase kinase; Transferring phosphorus-containing groups; Mitogen-activated protein kinase
"[BLASTED, MAPPED, ANNOTATED]",pak_c5095_g1_i1,TPPII_ORYSJ ame: Full=Tripeptidyl-peptidase 2 ame: Full=Tripeptidyl-peptidase II Short=TPPII,339,2,4.65E-28,65.5,5,C:GO:0009507; C:GO:0022626; F:GO:0008240; P:GO:0006508; C:GO:0005774,C:chloroplast; C:cytosolic ribosome; F:tripeptidyl-peptidase activity; P:proteolysis; C:vacuolar membrane,EC:3.4.14,Acting on peptide bonds (peptidases)
"[BLASTED, MAPPED, ANNOTATED]",pak_c5152_g1_i1,POF21_ARATH ame: Full=Probable transcription factor 21 ame: Full=bZIP transcription factor 59 Short= 59,711,2,3.70E-35,67.5,7,C:GO:0005634; F:GO:0003677; C:GO:0005667; F:GO:0003700; C:GO:0005829; P:GO:0006355; P:GO:0006355,"C:nucleus; F:DNA binding; C:transcription factor complex; F:transcription factor activity, sequence-specific DNA binding; C:cytosol; P:regulation of transcription, DNA-templated; P:regulation of transcription, DNA-templated",,
"[BLASTED, MAPPED, ANNOTATED]",pak_c5183_g1_i1,LHWL1_ARATH ame: Full=Transcription factor EMB1444 ame: Full=Basic helix-loop-helix 169 Short= 169 Short=bHLH 169 ame: Full=LONESOME HIGHWAY 1 ame: Full= EMBRYO DEFECTIVE 1444 ame: Full=bHLH transcription factor bHLH169,220,2,1.23E-10,80.5,14,P:GO:0006355; F:GO:0046983; P:GO:0009069; F:GO:0004674; P:GO:0006468; P:GO:0006355; C:GO:0005634; F:GO:0003677; C:GO:0005667; C:GO:0009507; F:GO:0003700; C:GO:0005739; C:GO:0005829; P:GO:0035556,"P:regulation of transcription, DNA-templated; F:protein dimerization activity; P:serine family amino acid metabolic process; F:protein serine/threonine kinase activity; P:protein phosphorylation; P:regulation of transcription, DNA-templated; C:nucleus; F:DNA binding; C:transcription factor complex; C:chloroplast; F:transcription factor activity, sequence-specific DNA binding; C:mitochondrion; C:cytosol; P:intracellular signal transduction",EC:2.7.11,Transferring phosphorus-containing groups
"[BLASTED, MAPPED, ANNOTATED]",pak_c5191_g1_i1,IQD31_ARATH ame: Full= IQ-DOMAIN 31,326,2,1.51E-09,67,7,C:GO:0005634; F:GO:0005516; P:GO:0009737; C:GO:0009941; C:GO:0005829; C:GO:0005875; C:GO:0005886,C:nucleus; F:calmodulin binding; P:response to abscisic acid; C:chloroplast envelope; C:cytosol; C:microtubule associated complex; C:plasma membrane,,
"[BLASTED, MAPPED, ANNOTATED]",pak_c5209_g1_i1,MD19A_ARATH ame: Full=Mediator of RNA polymerase II transcription subunit 19a,214,2,1.33E-32,88.5,5,C:GO:0005667; P:GO:0006351; C:GO:0016592; F:GO:0008134; P:GO:0045944,"C:transcription factor complex; P:transcription, DNA-templated; C:mediator complex; F:transcription factor binding; P:positive regulation of transcription from RNA polymerase II promoter",,
"[BLASTED, MAPPED, ANNOTATED]",pak_c54_g1_i1,TMM64_HUMAN ame: Full=Transmembrane 64,382,1,9.16E-05,48,1,P:GO:0050794,P:regulation of cellular process,,
"[BLASTED, MAPPED]",pak_c134_g1_i1,CATR_ATRNU ame: Full=Caltractin ame: Full=Centrin,504,1,8.05E-05,60,8,P:GO:0051301; C:GO:0005856; C:GO:0005815; C:GO:0005737; F:GO:0046872; F:GO:0005509; P:GO:0007067; P:GO:0007049,P:cell division; C:cytoskeleton; C:microtubule organizing center; C:cytoplasm; F:metal ion binding; F:calcium ion binding; P:mitotic nuclear division; P:cell cycle,,
"[BLASTED, MAPPED, ANNOTATED]",pak_c5468_g1_i1,CLPP3_ARATH ame: Full=ATP-dependent Clp protease proteolytic subunit chloroplastic ame: Full=Endopeptidase 3 Short=n 3 ame: Full=n 4 Flags: Precursor,306,1,7.09E-05,57,3,C:GO:0009534; C:GO:0009941; C:GO:0009840,C:chloroplast thylakoid; C:chloroplast envelope; C:chloroplastic endopeptidase Clp complex,,
"[BLASTED, MAPPED, ANNOTATED]",pak_c5437_g1_i1,BIM1_ARATH ame: Full=Transcription factor BIM1 ame: Full=BES1-interacting Myc 1 ame: Full=Basic helix-loop-helix 46 Short= 46 Short=bHLH 46 ame: Full=Transcription factor EN 126 ame: Full=bHLH transcription factor bHLH046,291,1,3.50E-15,80,9,C:GO:0005634; F:GO:0003677; C:GO:0005667; F:GO:0003700; P:GO:0006355; P:GO:0009742; F:GO:0046983; P:GO:0006355; P:GO:1902448,"C:nucleus; F:DNA binding; C:transcription factor complex; F:transcription factor activity, sequence-specific DNA binding; P:regulation of transcription, DNA-templated; P:brassinosteroid mediated signaling pathway; F:protein dimerization activity; P:regulation of transcription, DNA-templated; P:positive regulation of shade avoidance",,
"[BLASTED, MAPPED, ANNOTATED]",pak_c5682_g1_i1,TIM21_ARATH ame: Full=Probable mitochondrial import inner membrane translocase subunit TIM21 ame: Full= SEGREGATION DISTORTION 3 Flags: Precursor,282,1,3.25E-09,80,6,C:GO:0005744; P:GO:0033617; P:GO:0030150; C:GO:0016021; P:GO:0090351; P:GO:0032981,C:mitochondrial inner membrane presequence translocase complex; P:mitochondrial respiratory chain complex IV assembly; P:protein import into mitochondrial matrix; C:integral component of membrane; P:seedling development; P:mitochondrial respiratory chain complex I assembly,,
